Unnamed: 0,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Source,Acetyl,acetic,fenton,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paulownia,poplar,vine,willow,Yield
349,20,398.15,8,0.810463078,0.5,19.03101852,0.968981481,103.2011467,33.20454545,103.6464363,4.640985456,4.019875548,1.391250944,4.816304537,1.57200694,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.03353867
365,0,398.15,8,0.405231539,0.5,0,0,103.2011467,33.20454545,0,0,0,0,0,0,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,40,396.15,8,0.607847309,0.5,39.05039815,0.949601852,103.2011467,33.20454545,185.707918,5.224175106,6.810651683,1.918487811,8.056056738,2.086424198,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.96098563
399,80,396.15,8,1.013078848,0.5,79.05039815,0.949601852,103.2011467,33.20454545,375.9317587,5.929407634,13.78692031,2.623720339,16.30801536,2.791656727,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.84941821
497,60,398.15,8,0.810463078,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.1266256
626,40,396.15,8,1.013078848,0.5,39.05039815,0.949601852,103.2011467,33.20454545,185.707918,5.224175106,6.810651683,1.918487811,8.056056738,2.086424198,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.54893908
669,60,398.15,8,0.405231539,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.65776865
738,40,400.15,8,0.607847309,0.5,39.01163889,0.988361111,103.2011467,33.20454545,243.3178247,5.494368509,9.960945917,2.298672039,12.08686706,2.492119496,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.50239562
753,60,394.15,8,0.810463078,0.5,59.06977778,0.930222222,103.2011467,33.20454545,245.291729,5.502448233,8.489789997,2.138864265,9.913038837,2.293850945,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.30800821
815,60,398.15,8,0.810463078,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.95824778
832,60,398.15,8,0.810463078,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.1266256
885,60,398.15,8,0.810463078,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.23545517
1011,0,400.15,8,1.013078848,0.5,0,0,103.2011467,33.20454545,0,0,0,0,0,0,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1114,40,400.15,8,1.013078848,0.5,39.01163889,0.988361111,103.2011467,33.20454545,243.3178247,5.494368509,9.960945917,2.298672039,12.08686706,2.492119496,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41.92197125
1200,60,398.15,8,0.810463078,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.77686516
1281,60,398.15,8,1.215694618,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.03080082
1290,100,398.15,8,0.810463078,0.5,99.03101852,0.968981481,103.2011467,33.20454545,539.3411886,6.290348374,20.9180801,3.040613862,25.06242865,3.221369858,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.83915127
1491,80,396.15,8,0.607847309,0.5,79.05039815,0.949601852,103.2011467,33.20454545,375.9317587,5.929407634,13.78692031,2.623720339,16.30801536,2.791656727,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.36755647
1641,80,400.15,8,1.013078848,0.5,79.01163889,0.988361111,103.2011467,33.20454545,492.8001142,6.200103644,20.17425272,3.004407173,24.47995527,3.197854631,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.80287474
1696,60,402.15,8,0.810463078,0.5,58.99225926,1.007740741,103.2011467,33.20454545,421.3685773,6.043507931,18.17347889,2.899963328,22.33100361,3.10597601,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.5982204
1878,60,398.15,8,0.810463078,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.36755647
1892,80,400.15,8,0.607847309,0.5,79.01163889,0.988361111,103.2011467,33.20454545,492.8001142,6.200103644,20.17425272,3.004407173,24.47995527,3.197854631,ProductionOfXyloseFromMerantiWood.xlsx,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.56194387
38,80.23044065,433.15,6,0,5,59.13669065,21.09375,6.4,14.72,3455.24334,8.147648165,267.93711,5.590752289,394.1327876,5.976687877,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.11105933
86,79.41209532,425.15,6,0,5,59.56834532,19.84375,6.4,15.02,2023.427315,7.612548043,140.0207589,4.941790689,197.1187716,5.283806448,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.34905193
109,64.87634892,448.15,6,0,5,41.43884892,23.4375,6.4,15.02,6693.984614,8.808964583,603.2973782,6.40241024,959.5545328,6.866469148,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49.43028573
116,65.55418165,433.15,6,0,5,44.46043165,21.09375,6.4,15.02,2597.737694,7.862396227,201.4417688,5.305500351,296.3188111,5.691435939,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.88165905
124,170.446268,433.15,6,0,5,149.352518,21.09375,6.4,14.72,8726.380991,9.074106014,676.6878836,6.517210138,995.4010548,6.903145726,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1187196
224,20.27540468,425.15,6,0,5,0.431654676,19.84375,6.4,15.02,14.66251677,2.685294358,1.01464318,0.014537004,1.428396896,0.356552763,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,26.89073741,448.15,6,0,5,3.45323741,23.4375,6.4,15.02,557.8320512,6.324057933,50.27478151,3.91750359,79.96287773,4.381562499,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.146855795
366,22.61915468,440.15,6,0,5,0.431654676,22.1875,6.4,15.02,40.53815018,3.70224351,3.405555012,1.225407925,5.198986495,1.648463702,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.323012845
367,39.45368705,440.15,6,0,5,17.26618705,22.1875,6.4,15.02,1621.526007,7.391122965,136.2222005,4.914287379,207.9594598,5.337343156,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.548044156
406,198.9804406,425.15,6,0,5,179.1366906,19.84375,6.4,15.02,6084.944461,8.713572878,421.0769198,6.042815524,592.7847116,6.384831284,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.69405528
424,29.91232014,448.15,6,0,5,6.474820144,23.4375,6.4,15.02,1045.935096,6.952666593,94.26521534,4.546112249,149.9303958,5.010171158,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.598229109
440,171.540018,440.15,6,0,5,149.352518,22.1875,6.4,15.02,14026.19996,9.548682286,1178.322034,7.0718467,1798.849327,7.494902477,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.27661434
446,35.33835432,433.15,6,0,5,14.24460432,21.09375,6.4,14.72,832.2848922,6.724174801,64.53959584,4.167278924,94.93709483,4.553214513,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.574403635
503,112.3583633,448.15,6,0,5,88.92086331,23.4375,6.4,15.02,14364.17532,9.572492561,1294.575624,7.165938217,2059.044102,7.629997126,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.61352052
595,109.6279227,425.15,6,0,5,89.78417266,19.84375,6.4,15.02,3049.803489,8.022832438,211.0457815,5.352075084,297.1065543,5.694090843,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.66035593
601,111.540018,440.15,6,0,5,89.35251799,22.1875,6.4,15.02,8391.397087,9.034962304,704.9498874,6.558126719,1076.190204,6.981182495,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.49118923
645,83.00584532,448.15,6,0,5,59.56834532,23.4375,6.4,15.02,9622.602882,9.171870077,867.2399811,6.765315733,1379.359641,7.229374642,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.18710861
700,138.9804406,425.15,6,0,5,119.1366906,19.84375,6.4,15.02,4046.854629,8.305695224,280.0415178,5.63493787,394.2375432,5.976953629,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0705735
726,140.6620953,433.15,6,0,5,119.5683453,21.09375,6.4,15.02,6986.148944,8.851684745,541.741456,6.294788869,796.8962202,6.680724457,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.80249323
748,199.798786,433.15,6,0,5,178.705036,21.09375,6.4,15.02,10441.39228,9.253533213,809.678566,6.696637337,1191.029008,7.082572925,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.25768211
761,67.71245504,433.15,6,0,5,46.61870504,21.09375,6.4,14.72,2723.841465,7.909798466,211.2204955,5.35290259,310.7032194,5.738838178,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.40765444
782,51.10836331,440.15,6,0,5,28.92086331,22.1875,6.4,15.02,2716.056062,7.90693613,228.1721858,5.430100545,348.3320952,5.853156321,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.76331809
819,59.55598022,425.15,6,0,5,39.71223022,19.84375,6.4,15.02,1348.951543,7.207082935,93.34717259,4.536325581,131.4125144,4.87834134,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.765764716
827,110.0146133,433.15,6,0,5,88.92086331,21.09375,6.4,15.02,5195.475388,8.555543408,402.8835377,5.998647532,592.6376223,6.38458312,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.62566627
892,141.09375,433.15,6,0,5,120,21.09375,6.4,14.72,7011.369698,8.855288353,543.6972013,6.298392477,799.7731019,6.684328065,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.81521739
953,170.446268,433.15,6,0,5,149.352518,21.09375,6.4,15.02,8726.380991,9.074106014,676.6878836,6.517210138,995.4010548,6.903145726,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64.63693822
973,34.90669964,433.15,6,0,5,13.81294964,21.09375,6.4,15.02,807.0641379,6.693403142,62.58385051,4.136507266,92.06021317,4.522442854,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.631957592
1004,110.446268,433.15,6,0,5,89.35251799,21.09375,6.4,14.72,5220.696142,8.560386033,404.839283,6.003490156,595.5145039,6.389425744,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.88795037
1023,80.66209532,433.15,6,0,5,59.56834532,21.09375,6.4,15.02,3480.464095,8.154920924,269.8928553,5.598025048,397.0096693,5.983960636,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.89561064
1025,47.17850719,448.15,6,0,5,23.74100719,23.4375,6.4,15.02,3835.095352,8.251949577,345.6391229,5.845395233,549.7447844,6.309454142,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.71307488
1133,21.52540468,433.15,6,0,5,0.431654676,21.09375,6.4,15.02,25.22075431,3.227667239,1.955745328,0.670771363,2.876881661,1.056706951,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.080097865
1138,23.4375,448.15,6,0,5,0,23.4375,6.4,15.02,0,0,0,0,0,0,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.44534413
1171,38.11375899,448.15,6,0,5,14.67625899,23.4375,6.4,15.02,2370.786217,7.770976916,213.6678214,5.364422573,339.8422304,5.828481482,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.00672822
1204,66.64793165,440.15,6,0,5,44.46043165,22.1875,6.4,15.02,4175.429468,8.336972499,350.7721662,5.860136914,535.495609,6.28319269,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.48489791
1205,81.32419065,440.15,6,0,5,59.13669065,22.1875,6.4,15.02,5553.726574,8.622224436,466.5610366,6.145388851,712.2611498,6.568444628,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.2365654
1236,141.3241906,440.15,6,0,5,119.1366906,22.1875,6.4,15.02,11188.52945,9.322644376,939.9331832,6.845808791,1434.920273,7.268864567,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.80336702
1275,21.09375,433.15,6,0,5,0,21.09375,6.4,14.72,0,0,0,0,0,0,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,201.3241906,440.15,6,0,5,179.1366906,22.1875,6.4,15.02,16823.33232,9.730522031,1413.30533,7.253686446,2157.579395,7.676742222,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.58069496
1492,50.01461331,433.15,6,0,5,28.92086331,21.09375,6.4,15.02,1689.790539,7.432359859,131.034937,4.875463982,192.7510713,5.26139957,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.767366673
1493,140.2304406,433.15,6,0,5,119.1366906,21.09375,6.4,14.72,6960.928189,8.848068105,539.7857107,6.291172229,794.0193385,6.677107817,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.20822532
1545,51.09375,433.15,6,0,5,30,21.09375,6.4,14.72,1752.842424,7.468993992,135.9243003,4.912098116,199.9432755,5.298033704,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.49184783
1549,38.83655576,425.15,6,0,5,18.99280576,19.84375,6.4,15.02,645.150738,6.469483992,44.64429993,3.798726638,62.8494634,4.140742397,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.378557073
1632,81.09375,433.15,6,0,5,60,21.09375,6.4,14.72,3505.684849,8.162141172,271.8486007,5.605245296,399.8865509,5.991180884,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9375
1756,21.09375,433.15,6,0,5,0,21.09375,6.4,14.72,0,0,0,0,0,0,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20242915
1807,200.6620953,433.15,6,0,5,179.5683453,21.09375,6.4,14.72,10491.83379,9.2583525,813.5900566,6.701456623,1196.782771,7.087392211,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.47050942
1822,30.38893885,440.15,6,0,5,8.201438849,22.1875,6.4,15.02,770.2248534,6.64668249,64.70554522,4.169846904,98.7807434,4.592902681,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.886231905
1893,50.87792266,433.15,6,0,5,29.78417266,21.09375,6.4,14.72,1740.232047,7.461773744,134.9464277,4.904877868,198.5048346,5.290813456,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.93970815
1950,142.5741906,448.15,6,0,5,119.1366906,23.4375,6.4,15.02,19245.20576,9.865017258,1734.479962,7.458462914,2758.719282,7.922521823,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.09081642
98,120,433.15,8,0,2,90,30,2,19.48,5258.527273,8.56760628,407.772901,6.010710404,599.8298264,6.396645992,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.612423
638,40,433.15,8,0,2,10,30,2,19.48,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.67705805
674,60,433.15,8,0,2,30,30,2,19.48,1752.842424,7.468993992,135.9243003,4.912098116,199.9432755,5.298033704,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.93975173
701,80,433.15,8,0,2,50,30,2,19.48,2921.404041,7.979819616,226.5405005,5.422923739,333.2387924,5.808859327,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.11760314
839,65,443.15,8,0,2,30,35,2,19.48,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.18354489
961,60,433.15,8,0,2,30,30,2,19.48,1752.842424,7.468993992,135.9243003,4.912098116,199.9432755,5.298033704,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.93975173
1002,50,413.15,8,0,2,30,20,2,19.48,451.7196701,6.113061788,25.12494481,3.22386117,33.00991733,3.496808042,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.652650737
1072,62.5,438.15,8,0,2,30,32.5,2,19.48,2460.148622,7.807977043,202.3654983,5.31007546,305.7129218,5.722646497,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.03593429
1098,45,403.15,8,0,2,30,15,2,19.48,229.3147896,5.435095687,10.14446741,2.316928474,12.54317906,2.529177016,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.355142804
1110,70,453.15,8,0,2,30,40,2,19.48,6801.688677,8.824926195,633.5333936,6.451312711,1033.042272,6.94026339,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69.69852529
1151,105,433.15,8,0,2,75,30,2,19.48,4382.106061,8.385284724,339.8107508,5.828388847,499.8581887,6.214324436,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.92052455
1243,55,423.15,8,0,2,30,25,2,19.48,889.8277371,6.79102789,59.61624406,4.087928088,82.98869625,4.418704409,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.282667538
1246,67.5,448.15,8,0,2,30,37.5,2,19.48,4846.165944,8.485943144,436.7621644,6.079388801,694.6775003,6.54344771,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.66049095
1323,70,433.15,8,0,2,40,30,2,19.48,2337.123233,7.756676064,181.2324004,5.199780188,266.591034,5.585715776,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.1950252
